Date,1COV.DE,ADS.DE,ALV.DE,BAS.DE,BAYN.DE,BMW.DE,CON.DE,DAI.DE,DB1.DE,DBK.DE,DHER.DE,DPW.DE,DTE.DE,DWNI.DE,ENR.DE,EOAN.DE,FME.DE,FRE.DE,HEI.DE,HEN3.DE,IFX.DE,LIN.DE,MRK.DE,MTX.DE,MUV2.DE,RWE.DE,SAP.DE,SIE.DE,VNA.DE,VOW3.DE
2012-04-24,,57.869998931884766,82.9000015258789,63.93000030517578,51.261512756347656,67.5999984741211,68.94999694824219,40.275001525878906,45.7599983215332,28.449039459228516,,13.71500015258789,8.531999588012695,9.865607261657715,,15.2984037399292,52.54999923706055,24.3700008392334,40.70000076293945,54.95000076293945,7.271999835968018,75.95999908447266,41.685001373291016,59.7599983215332,113.94999694824219,32.845001220703125,49.290000915527344,67.6479721069336,,123.5
2012-04-25,,58.779998779296875,84.48999786376953,65.19000244140625,52.36369705200195,69.68000030517578,71.69000244140625,41.31999969482422,46.435001373291016,29.057680130004883,,14.140000343322754,8.527000427246094,9.938316345214844,,15.361845970153809,52.599998474121094,24.649999618530273,41.7599983215332,55.849998474121094,7.4029998779296875,75.95999908447266,41.75,62.54999923706055,115.05000305175781,32.68000030517578,50.0,68.34567260742188,,126.19999694824219
2012-04-26,,58.630001068115234,84.04000091552734,65.0,53.14113235473633,71.25,72.80000305175781,42.65999984741211,46.595001220703125,28.257505416870117,,14.069999694824219,8.477999687194824,9.965580940246582,,15.370908737182617,52.7599983215332,25.343332290649414,41.04999923706055,56.18000030517578,7.4710001945495605,75.95999908447266,41.3849983215332,62.97999954223633,117.1500015258789,32.54499053955078,50.5099983215332,68.14217376708984,,137.1999969482422
2012-04-27,,59.81999969482422,84.9800033569336,65.25,54.77473068237305,72.12999725341797,74.9800033569336,42.07500076293945,48.400001525878906,28.517139434814453,,14.199999809265137,8.529000282287598,10.238237380981445,,15.606548309326172,52.66999816894531,25.146665573120117,42.345001220703125,56.36000061035156,7.461999893188477,75.95999908447266,41.775001525878906,64.33000183105469,109.94999694824219,32.88999938964844,50.5099983215332,68.39411926269531,,141.85000610351562
2012-04-30,,63.0,84.18000030517578,62.189998626708984,52.36369705200195,71.80999755859375,73.22000122070312,41.76499938964844,47.43000030517578,27.980846405029297,,14.100000381469727,8.517000198364258,10.09282112121582,,15.511385917663574,53.630001068115234,25.133333206176758,41.53499984741211,56.20000076293945,7.520999908447266,75.95999908447266,41.5,63.619998931884766,109.6500015258789,32.47499084472656,50.09000015258789,67.80301666259766,,143.10000610351562
2012-05-02,,63.15999984741211,84.27999877929688,61.310001373291016,52.344017028808594,71.06999969482422,74.37000274658203,41.369998931884766,47.025001525878906,27.29132843017578,,14.204999923706055,8.449999809265137,10.333666801452637,,15.384503364562988,53.2400016784668,25.843332290649414,42.57500076293945,56.470001220703125,7.517000198364258,75.95999908447266,41.6349983215332,63.04999923706055,107.94999694824219,32.16999816894531,49.86000061035156,66.81460571289062,,142.39999389648438
2012-05-03,,62.56999969482422,84.88999938964844,60.91999816894531,52.540836334228516,71.68000030517578,73.8499984741211,40.709999084472656,46.89500045776367,26.58478355407715,,14.329999923706055,8.437999725341797,10.415464401245117,,15.565764427185059,53.40999984741211,26.306665420532227,41.11000061035156,56.709999084472656,7.281000137329102,75.95999908447266,42.05500030517578,62.779998779296875,106.5999984741211,32.22499084472656,49.525001525878906,66.84367370605469,,145.0
2012-05-04,,61.70000076293945,83.97000122070312,59.4900016784668,51.172943115234375,68.98999786376953,71.80999755859375,39.28499984741211,45.2400016784668,26.457094192504883,,13.979999542236328,8.456000328063965,10.220060348510742,,14.396632194519043,53.310001373291016,26.233333587646484,38.564998626708984,55.86000061035156,7.046000003814697,75.95999908447266,40.775001525878906,59.88999938964844,107.05000305175781,32.20000076293945,48.119998931884766,65.60331726074219,,139.9499969482422
2012-05-07,,62.86000061035156,84.23999786376953,58.97999954223633,51.35007858276367,70.05000305175781,71.19999694824219,39.36000061035156,44.83000183105469,26.85718536376953,,14.260000228881836,8.51099967956543,10.224604606628418,,14.419289588928223,52.63999938964844,25.780000686645508,38.39500045776367,55.4900016784668,7.090000152587891,75.95999908447266,40.45000076293945,60.529998779296875,107.80000305175781,32.29999923706055,48.10499954223633,65.44827270507812,,139.25
2012-05-08,,60.36000061035156,83.2300033569336,57.459999084472656,50.51359939575195,67.3499984741211,69.19999694824219,38.25,44.470001220703125,26.1846923828125,,14.140000343322754,8.562999725341797,10.310946464538574,,14.174588203430176,53.04999923706055,25.966665267944336,37.48500061035156,54.959999084472656,6.809999942779541,75.95999908447266,39.95000076293945,59.849998474121094,103.8499984741211,32.01499938964844,47.244998931884766,64.41140747070312,,136.0500030517578
